Time,plume,cbpoint,chplume,chole,qsun
2018-10-29 21:39:09.350,747388.0,977177.0,369045.0,447219.0,946530.0
2018-10-29 21:40:09.350,750121.0,983799.0,366579.0,446800.0,947487.0
2018-10-29 21:41:09.350,752531.0,986000.0,363405.0,445954.0,949873.0
2018-10-29 21:42:09.350,749428.0,985037.0,363609.0,444988.0,947979.0
2018-10-29 21:43:09.350,749948.0,983320.0,362452.0,443623.0,948215.0
2018-10-29 21:44:09.350,749783.0,988023.0,360879.0,442375.0,945821.0
2018-10-29 21:45:09.350,746791.0,990077.0,361757.0,440691.0,948491.0
2018-10-29 21:46:09.350,748787.0,990123.0,360327.0,441401.0,947298.0
2018-10-29 21:47:09.350,749443.0,987123.0,361429.0,441504.0,946435.0
2018-10-29 21:48:09.350,750446.0,990374.0,362471.0,440603.0,945008.0
2018-10-29 21:49:09.350,751996.0,992602.0,362666.0,439608.0,944257.0
2018-10-29 21:50:09.350,753146.0,986521.0,365218.0,438374.0,946471.0
2018-10-29 21:51:09.350,751399.0,983690.0,364188.0,438263.0,948864.0
2018-10-29 21:52:09.350,747950.0,985000.0,361194.0,438128.0,946912.0
2018-10-29 21:53:09.350,745936.0,984500.0,362345.0,436934.0,946059.0
2018-10-29 21:54:09.350,745066.0,988919.0,365141.0,437217.0,945716.0
2018-10-29 21:55:09.350,745432.0,990341.0,362207.0,438225.0,948320.0
2018-10-29 21:56:09.350,743349.0,993836.0,362801.0,439983.0,947217.0
2018-10-29 21:57:09.350,741454.0,995750.0,362925.0,440923.0,948353.0
2018-10-29 21:58:09.350,738963.0,999409.0,361374.0,441237.0,952236.0
2018-10-29 21:59:09.350,740083.0,999452.0,361132.0,441526.0,950166.0
2018-10-29 22:00:09.350,744158.0,998605.0,363227.0,443967.0,947529.0
2018-10-29 22:01:09.350,745401.0,993682.0,363632.0,445889.0,948634.0
2018-10-29 22:02:09.350,750005.0,988576.0,361547.0,443950.0,950005.0
2018-10-29 22:03:09.350,749991.0,987334.0,361062.0,444579.0,950692.0
2018-10-29 22:04:09.350,752337.0,981903.0,358655.0,446772.0,951081.0
2018-10-29 22:05:09.340,756333.0,977835.0,356257.0,444628.0,953611.0
2018-10-29 22:06:09.350,755462.0,979831.0,355866.0,445327.0,954774.0
2018-10-29 22:07:09.350,754351.0,980230.0,357522.0,447676.0,955129.0
2018-10-29 22:08:09.350,756013.0,982607.0,356802.0,444856.0,957417.0
2018-10-29 22:09:09.340,757354.0,981869.0,356168.0,442481.0,955758.0
2018-10-29 22:10:09.350,757050.0,986959.0,355906.0,442180.0,958320.0
2018-10-29 22:11:09.340,755588.0,986460.0,355775.0,441253.0,955906.0
2018-10-29 22:12:09.350,755354.0,984938.0,356294.0,440541.0,952522.0
2018-10-29 22:13:09.350,751116.0,984198.0,357447.0,442612.0,954834.0
2018-10-29 22:14:09.350,747819.0,985088.0,357874.0,442181.0,956121.0
2018-10-29 22:15:09.350,746583.0,988763.0,358150.0,445016.0,955397.0
2018-10-29 22:16:09.350,750893.0,995760.0,357244.0,444977.0,957686.0
2018-10-29 22:17:09.340,747276.0,1001976.0,358056.0,447124.0,956652.0
2018-10-29 22:18:09.350,745882.0,1000655.0,356995.0,447904.0,955916.0
2018-10-29 22:19:09.340,745783.0,999814.0,356378.0,447314.0,957650.0
2018-10-29 22:20:09.350,745375.0,998844.0,356656.0,444591.0,954599.0
2018-10-29 22:21:09.350,744971.0,994989.0,356891.0,442267.0,956308.0
2018-10-29 22:22:09.350,743068.0,994781.0,353033.0,441543.0,957887.0
2018-10-29 22:23:09.350,744607.0,993840.0,352612.0,444250.0,958424.0
2018-10-29 22:24:09.350,741448.0,989348.0,355470.0,441508.0,958429.0
2018-10-29 22:25:09.350,743843.0,992294.0,355383.0,440674.0,959407.0
2018-10-29 22:26:09.350,745449.0,991649.0,356335.0,439430.0,959850.0
2018-10-29 22:27:09.340,743077.0,991903.0,358208.0,438815.0,959879.0
2018-10-29 22:28:09.350,745464.0,986868.0,358794.0,437686.0,959362.0
2018-10-29 22:29:09.340,748637.0,984001.0,356585.0,437557.0,956909.0
2018-10-29 22:30:09.350,750509.0,986811.0,353721.0,435431.0,954906.0
2018-10-29 22:31:09.350,751179.0,986279.0,351421.0,434701.0,955164.0
2018-10-29 22:32:09.350,749930.0,991072.0,350074.0,436932.0,956111.0
2018-10-29 22:33:09.340,751680.0,994615.0,349315.0,439097.0,960673.0
2018-10-29 22:34:09.350,751675.0,990595.0,349679.0,438196.0,961423.0
2018-10-29 22:35:09.350,754208.0,991791.0,350335.0,436607.0,955512.0
2018-10-29 22:36:09.350,752470.0,991071.0,348968.0,434584.0,957094.0
2018-10-29 22:37:09.350,749380.0,985925.0,350731.0,433551.0,958356.0
2018-10-29 22:38:09.350,745657.0,981002.0,351404.0,432376.0,955250.0
2018-10-29 22:39:09.350,744455.0,976461.0,349265.0,429539.0,953733.0
2018-10-29 22:40:09.350,741813.0,973483.0,348893.0,428478.0,956246.0
2018-10-29 22:41:09.350,739027.0,971631.0,349420.0,427800.0,954523.0
2018-10-29 22:42:09.350,734576.0,966819.0,349639.0,426475.0,956553.0
2018-10-29 22:43:09.350,735900.0,959682.0,347872.0,424869.0,959255.0
2018-10-29 22:44:09.350,737307.0,958258.0,347752.0,424301.0,960781.0
2018-10-29 22:45:09.350,737637.0,957067.0,349477.0,423443.0,962757.0
2018-10-29 22:46:09.350,738696.0,953294.0,349033.0,424045.0,962559.0
2018-10-29 22:47:09.350,736258.0,956150.0,351267.0,424108.0,958643.0
2018-10-29 22:48:09.350,735281.0,961960.0,350928.0,422546.0,957569.0
2018-10-29 22:49:09.350,734944.0,963184.0,352619.0,421931.0,963601.0
2018-10-29 22:50:09.350,738245.0,966406.0,353210.0,419961.0,963648.0
2018-10-29 22:51:09.350,740235.0,966316.0,352464.0,419598.0,962412.0
2018-10-29 22:52:09.350,741268.0,963534.0,352046.0,420199.0,960234.0
2018-10-29 22:53:09.350,743954.0,965049.0,351631.0,417640.0,957950.0
2018-10-29 22:54:09.350,745177.0,973261.0,351644.0,417210.0,958243.0
2018-10-29 22:55:09.350,745486.0,974420.0,350873.0,416272.0,962692.0
2018-10-29 22:56:09.350,747377.0,974451.0,351609.0,416172.0,961969.0
2018-10-29 22:57:09.350,749974.0,971830.0,350201.0,417213.0,961344.0
2018-10-29 22:58:09.350,751563.0,976026.0,349229.0,417990.0,961827.0
2018-10-29 22:59:09.350,752961.0,974378.0,348492.0,417455.0,960071.0
2018-10-29 23:00:09.350,754145.0,974578.0,347202.0,418945.0,962655.0
2018-10-29 23:01:09.350,751623.0,971885.0,347068.0,419054.0,966952.0
2018-10-29 23:02:09.350,755912.0,969891.0,347562.0,418463.0,962555.0
2018-10-29 23:03:09.350,752121.0,966647.0,346016.0,416951.0,960598.0
2018-10-29 23:04:09.350,751948.0,962433.0,344088.0,415062.0,961301.0
2018-10-29 23:05:09.350,751751.0,961442.0,343911.0,413168.0,962566.0
2018-10-29 23:06:09.350,751623.0,968870.0,342425.0,413367.0,960647.0
2018-10-29 23:07:09.350,753153.0,972199.0,340629.0,415269.0,959324.0
2018-10-29 23:08:09.350,755182.0,969842.0,341018.0,416391.0,957003.0
2018-10-29 23:09:09.350,755120.0,972322.0,339515.0,417280.0,958662.0
2018-10-29 23:10:09.350,756330.0,971915.0,338171.0,417997.0,961600.0
2018-10-29 23:11:09.350,757899.0,968430.0,336552.0,419579.0,962379.0
2018-10-29 23:12:09.350,757863.0,966315.0,335862.0,418729.0,958678.0
2018-10-29 23:13:09.350,756449.0,960926.0,335761.0,416757.0,961320.0
2018-10-29 23:14:09.350,756661.0,956978.0,338422.0,413076.0,962504.0
2018-10-29 23:15:09.350,755983.0,956523.0,338387.0,414418.0,956400.0
2018-10-29 23:16:09.350,751475.0,948914.0,338068.0,415377.0,956490.0
2018-10-29 23:17:09.350,747419.0,939922.0,340588.0,413566.0,958530.0
2018-10-29 23:18:09.350,748507.0,934554.0,341158.0,412015.0,957321.0
2018-10-29 23:19:09.350,748954.0,932331.0,342382.0,412260.0,956161.0
2018-10-29 23:20:09.350,747103.0,934034.0,341274.0,413465.0,959453.0
2018-10-29 23:21:09.350,746246.0,929225.0,338836.0,412358.0,961403.0
2018-10-29 23:22:09.350,747574.0,925359.0,337818.0,410886.0,960368.0
2018-10-29 23:23:09.350,749684.0,926823.0,337533.0,409181.0,958710.0
2018-10-29 23:24:09.350,752810.0,925002.0,336750.0,410476.0,960183.0
2018-10-29 23:25:09.350,754291.0,923004.0,335946.0,409502.0,962947.0
2018-10-29 23:26:09.350,756723.0,921394.0,335490.0,407552.0,960732.0
2018-10-29 23:27:09.350,761353.0,918845.0,337285.0,406590.0,958623.0
2018-10-29 23:28:09.350,764467.0,916979.0,336244.0,405804.0,957895.0
2018-10-29 23:29:09.350,761799.0,908951.0,333952.0,404569.0,954723.0
2018-10-29 23:30:09.350,758623.0,906202.0,334854.0,403666.0,955548.0
2018-10-29 23:31:09.350,760109.0,903228.0,334995.0,404033.0,957434.0
2018-10-29 23:32:09.350,759766.0,904016.0,335345.0,402944.0,957122.0
2018-10-29 23:33:09.350,758614.0,902067.0,334679.0,403231.0,955902.0
2018-10-29 23:34:09.350,761971.0,898298.0,336070.0,406307.0,956477.0
2018-10-29 23:35:09.350,763330.0,897769.0,336329.0,405330.0,956770.0
2018-10-29 23:36:09.350,764417.0,898003.0,334871.0,403802.0,959109.0
2018-10-29 23:37:09.350,763511.0,900799.0,335199.0,401797.0,958273.0
2018-10-29 23:38:09.350,768611.0,900181.0,334430.0,404672.0,956587.0
2018-10-29 23:39:09.350,772874.0,903454.0,334351.0,403704.0,956257.0
2018-10-29 23:40:09.350,776805.0,897475.0,334038.0,404414.0,954829.0
2018-10-29 23:41:09.350,776451.0,891726.0,336235.0,404451.0,954292.0
2018-10-29 23:42:09.350,777207.0,892100.0,334809.0,404809.0,956051.0
2018-10-29 23:43:09.350,783123.0,887864.0,334159.0,405972.0,955295.0
2018-10-29 23:44:09.350,782262.0,885834.0,332791.0,403762.0,954576.0
2018-10-29 23:45:09.350,783077.0,887848.0,330657.0,402837.0,953237.0
2018-10-29 23:46:09.350,782590.0,887620.0,327424.0,398985.0,956352.0
2018-10-29 23:47:09.350,786655.0,889298.0,323415.0,398521.0,954711.0
2018-10-29 23:48:09.350,785736.0,888279.0,322255.0,396080.0,953462.0
2018-10-29 23:49:09.350,783684.0,885104.0,324056.0,398529.0,959768.0
2018-10-29 23:50:09.350,780011.0,888737.0,321926.0,396938.0,960704.0
2018-10-29 23:51:09.350,779902.0,887184.0,321394.0,394763.0,958108.0
2018-10-29 23:52:09.350,778735.0,891403.0,320503.0,395111.0,954600.0
2018-10-29 23:53:09.350,777713.0,891273.0,322244.0,396572.0,954423.0
2018-10-29 23:54:09.350,776526.0,891780.0,321273.0,394149.0,954214.0
2018-10-29 23:55:09.350,776698.0,895625.0,321276.0,393830.0,956636.0
2018-10-29 23:56:09.350,781633.0,899292.0,320034.0,394603.0,954102.0
2018-10-29 23:57:09.350,786179.0,900335.0,319264.0,393889.0,952076.0
2018-10-29 23:58:09.350,785467.0,903805.0,318723.0,393762.0,953679.0
2018-10-29 23:59:09.350,783961.0,903686.0,318098.0,390628.0,957621.0
2018-10-30 00:00:09.350,784528.0,902610.0,318377.0,389603.0,959010.0
2018-10-30 00:01:09.350,783987.0,901428.0,316384.0,388409.0,958568.0
2018-10-30 00:02:09.350,785552.0,899714.0,318335.0,386722.0,957225.0
2018-10-30 00:03:09.350,789179.0,896692.0,318675.0,387901.0,956210.0
2018-10-30 00:04:09.350,796449.0,894778.0,319053.0,387438.0,959362.0
2018-10-30 00:05:09.350,804480.0,890061.0,318129.0,386809.0,962067.0
2018-10-30 00:06:09.350,806611.0,884563.0,316127.0,386787.0,962759.0
2018-10-30 00:07:09.350,808709.0,883264.0,316074.0,387741.0,961404.0
2018-10-30 00:08:09.350,811310.0,891218.0,317346.0,386261.0,960985.0
2018-10-30 00:09:09.350,811467.0,886658.0,316818.0,386923.0,965686.0
2018-10-30 00:10:09.350,811275.0,886355.0,318083.0,387965.0,963139.0
2018-10-30 00:11:09.350,813631.0,883092.0,318187.0,389060.0,960746.0
2018-10-30 00:12:09.350,815011.0,885529.0,317030.0,391327.0,959565.0
2018-10-30 00:13:09.350,815074.0,884910.0,317406.0,393011.0,966092.0
2018-10-30 00:14:09.350,816695.0,882299.0,317813.0,391216.0,966978.0
2018-10-30 00:15:09.350,820490.0,881540.0,318307.0,390263.0,967940.0
2018-10-30 00:16:09.350,821161.0,879833.0,317195.0,388971.0,971962.0
2018-10-30 00:17:09.350,820428.0,879610.0,316553.0,389091.0,973670.0
2018-10-30 00:18:09.350,820256.0,881804.0,317259.0,388529.0,972655.0
2018-10-30 00:19:09.350,818072.0,879491.0,318069.0,389244.0,969860.0
2018-10-30 00:20:09.350,819694.0,875048.0,320235.0,391598.0,974193.0
2018-10-30 00:21:09.350,815277.0,876626.0,317626.0,392784.0,976151.0
2018-10-30 00:22:09.350,810759.0,873584.0,316667.0,389062.0,978896.0
2018-10-30 00:23:09.350,810095.0,872438.0,316453.0,388341.0,976351.0
2018-10-30 00:24:09.350,808319.0,875617.0,317535.0,388542.0,978959.0
2018-10-30 00:25:09.350,806870.0,872528.0,318091.0,392110.0,977803.0
2018-10-30 00:26:09.350,807899.0,875515.0,317414.0,390710.0,972859.0
2018-10-30 00:27:09.350,807230.0,876751.0,317328.0,390277.0,969282.0
2018-10-30 00:28:09.350,805513.0,879168.0,319079.0,389670.0,969237.0
2018-10-30 00:29:09.350,806041.0,879257.0,317661.0,388949.0,970677.0
2018-10-30 00:30:09.350,806524.0,885095.0,318434.0,391302.0,965934.0
2018-10-30 00:31:09.350,811372.0,892960.0,319964.0,390650.0,961220.0
2018-10-30 00:32:09.350,812772.0,892614.0,320000.0,391412.0,962809.0
2018-10-30 00:33:09.350,817369.0,888163.0,320081.0,392232.0,963314.0
2018-10-30 00:34:09.350,816677.0,887853.0,318520.0,391348.0,961983.0
2018-10-30 00:35:09.350,816712.0,885032.0,315293.0,388912.0,959663.0
2018-10-30 00:36:09.350,814881.0,884033.0,314111.0,387184.0,957797.0
2018-10-30 00:37:09.350,816464.0,881260.0,312590.0,387484.0,958005.0
2018-10-30 00:38:09.350,814332.0,883545.0,312575.0,388327.0,959216.0
2018-10-30 00:39:09.350,816098.0,886333.0,313857.0,387443.0,959268.0
2018-10-30 00:40:09.350,817978.0,890163.0,315219.0,388801.0,957607.0
2018-10-30 00:41:09.350,819535.0,895760.0,314666.0,390586.0,955800.0
2018-10-30 00:42:09.350,825536.0,893014.0,316664.0,391925.0,959189.0
2018-10-30 00:43:09.350,827030.0,886392.0,317228.0,392323.0,957406.0
2018-10-30 00:44:09.350,827096.0,880774.0,317500.0,391455.0,955315.0
2018-10-30 00:45:09.350,832105.0,877037.0,317963.0,391754.0,953517.0
2018-10-30 00:46:09.350,826140.0,879278.0,319240.0,390556.0,954576.0
2018-10-30 00:47:09.350,826905.0,882091.0,319961.0,390748.0,954378.0
2018-10-30 00:48:09.350,826238.0,880340.0,323358.0,392503.0,952073.0
2018-10-30 00:49:09.350,828328.0,880658.0,326485.0,393564.0,947535.0
2018-10-30 00:50:09.350,831355.0,881701.0,326597.0,394839.0,948973.0
2018-10-30 00:51:09.350,829867.0,889879.0,323688.0,395558.0,949964.0
2018-10-30 00:52:09.350,829446.0,892562.0,322240.0,396520.0,951449.0
2018-10-30 00:53:09.350,828459.0,892701.0,319791.0,394803.0,952074.0
2018-10-30 00:54:09.350,828564.0,891092.0,317948.0,394985.0,950796.0
2018-10-30 00:55:09.350,822359.0,897839.0,318329.0,395521.0,952512.0
2018-10-30 00:56:09.350,817961.0,898231.0,315397.0,394298.0,954008.0
2018-10-30 00:57:09.350,818712.0,895509.0,314979.0,396065.0,957070.0
2018-10-30 00:58:09.350,818850.0,895145.0,316327.0,394515.0,953442.0
2018-10-30 00:59:09.350,818839.0,899380.0,315105.0,397225.0,956524.0
2018-10-30 01:00:09.350,819024.0,898053.0,313818.0,397066.0,956372.0
2018-10-30 01:01:09.350,823774.0,895897.0,312653.0,396653.0,954651.0
2018-10-30 01:02:09.350,825051.0,894421.0,314197.0,394441.0,955361.0
2018-10-30 01:03:09.350,821666.0,893521.0,314770.0,393295.0,953123.0
2018-10-30 01:04:09.350,822340.0,893616.0,316732.0,389190.0,953683.0
2018-10-30 01:05:09.350,819936.0,899217.0,317069.0,389682.0,959844.0
2018-10-30 01:06:09.350,817843.0,903395.0,317228.0,389495.0,958611.0
2018-10-30 01:07:09.350,814395.0,903798.0,318130.0,387922.0,959421.0
2018-10-30 01:08:09.350,813280.0,905631.0,318174.0,386132.0,958599.0
2018-10-30 01:09:09.350,812363.0,905786.0,317782.0,388414.0,960865.0
2018-10-30 01:10:09.350,815691.0,906502.0,316357.0,387948.0,963082.0
2018-10-30 01:11:09.350,818411.0,907285.0,315513.0,389080.0,958600.0
2018-10-30 01:12:09.350,820235.0,904678.0,315217.0,390586.0,958466.0
2018-10-30 01:13:09.350,821161.0,897913.0,315562.0,390374.0,959363.0
2018-10-30 01:14:09.350,822998.0,891224.0,313995.0,388412.0,958041.0
2018-10-30 01:15:09.350,824778.0,888104.0,312452.0,388441.0,956330.0
2018-10-30 01:16:09.350,826775.0,887173.0,312896.0,389053.0,955293.0
2018-10-30 01:17:09.350,830970.0,884565.0,311958.0,388688.0,956367.0
2018-10-30 01:18:09.350,832011.0,880665.0,312745.0,389091.0,956191.0
2018-10-30 01:19:09.350,832315.0,884274.0,314666.0,389745.0,954411.0
2018-10-30 01:20:09.350,837696.0,882096.0,316142.0,388491.0,953642.0
2018-10-30 01:21:09.350,842827.0,874990.0,316546.0,390437.0,952486.0
2018-10-30 01:22:09.350,845672.0,870163.0,316077.0,394486.0,951784.0
2018-10-30 01:23:09.350,848432.0,869644.0,318133.0,392699.0,948261.0
2018-10-30 01:24:09.350,850305.0,871343.0,317886.0,391054.0,948146.0
2018-10-30 01:25:09.350,845987.0,871284.0,318014.0,391076.0,949939.0
2018-10-30 01:26:09.350,851923.0,872725.0,318393.0,392006.0,952311.0
2018-10-30 01:27:09.350,850496.0,876865.0,318842.0,391536.0,951709.0
2018-10-30 01:28:09.350,849735.0,882380.0,318935.0,392977.0,952005.0
2018-10-30 01:29:09.350,847196.0,887616.0,320382.0,391011.0,952366.0
2018-10-30 01:30:09.350,841334.0,887774.0,322993.0,390313.0,952302.0
2018-10-30 01:31:09.350,840574.0,882493.0,323025.0,392378.0,952390.0
2018-10-30 01:32:09.350,842530.0,877808.0,320936.0,393603.0,952340.0
2018-10-30 01:33:09.350,848893.0,872509.0,321443.0,392822.0,951022.0
2018-10-30 01:34:09.350,851300.0,875476.0,320600.0,394206.0,950776.0
2018-10-30 01:35:09.350,853331.0,874718.0,321605.0,393085.0,948964.0
2018-10-30 01:36:09.350,861326.0,874167.0,321248.0,389467.0,949021.0
2018-10-30 01:37:09.350,864165.0,870597.0,320196.0,387185.0,948397.0
2018-10-30 01:38:09.350,871994.0,872106.0,321590.0,388257.0,945975.0
2018-10-30 01:39:09.350,874007.0,869359.0,321923.0,390627.0,944153.0
2018-10-30 01:40:09.350,870822.0,867303.0,323042.0,388890.0,946647.0
2018-10-30 01:41:09.350,868482.0,866732.0,322651.0,391434.0,945285.0
2018-10-30 01:42:09.350,864521.0,866468.0,321677.0,389353.0,945603.0
2018-10-30 01:43:09.350,867876.0,865504.0,323457.0,390847.0,944932.0
2018-10-30 01:44:09.350,864260.0,870191.0,323675.0,390014.0,943196.0
2018-10-30 01:45:09.350,867717.0,871302.0,321533.0,390091.0,939111.0
2018-10-30 01:46:09.350,867163.0,866822.0,321450.0,390112.0,941035.0
2018-10-30 01:47:09.350,869904.0,863123.0,320197.0,389498.0,939497.0
2018-10-30 01:48:09.350,868438.0,862049.0,318923.0,389714.0,940157.0
2018-10-30 01:49:09.350,868917.0,859470.0,317137.0,389934.0,940312.0
2018-10-30 01:50:09.350,873325.0,853110.0,317159.0,388394.0,938727.0
2018-10-30 01:51:09.350,875994.0,853908.0,315672.0,388708.0,938847.0
2018-10-30 01:52:09.350,876047.0,856382.0,311856.0,389345.0,940230.0
2018-10-30 01:53:09.350,876480.0,855123.0,311998.0,388382.0,938893.0
2018-10-30 01:54:09.350,878312.0,855791.0,312289.0,391146.0,939307.0
2018-10-30 01:55:09.350,880752.0,855214.0,312454.0,391120.0,940955.0
2018-10-30 01:56:09.350,882472.0,851701.0,311016.0,390955.0,940398.0
2018-10-30 01:57:09.350,884823.0,851021.0,310588.0,391383.0,937683.0
2018-10-30 01:58:09.350,890536.0,848467.0,310775.0,394595.0,943072.0
2018-10-30 01:59:09.350,892650.0,842089.0,309302.0,394310.0,942098.0
2018-10-30 02:00:09.350,893795.0,844608.0,308812.0,393325.0,941206.0
2018-10-30 02:01:09.350,895608.0,844084.0,309685.0,394413.0,942482.0
2018-10-30 02:02:09.350,897032.0,845193.0,308857.0,393577.0,942674.0
2018-10-30 02:03:09.350,894990.0,845783.0,308162.0,389261.0,942606.0
2018-10-30 02:04:09.350,897868.0,851502.0,307425.0,389887.0,941207.0
2018-10-30 02:05:09.350,895186.0,852562.0,308214.0,388552.0,942166.0
2018-10-30 02:06:09.350,893111.0,854381.0,307341.0,388392.0,942312.0
2018-10-30 02:07:09.350,897535.0,853833.0,308988.0,390455.0,940537.0
2018-10-30 02:08:09.350,891193.0,849125.0,310438.0,389500.0,939609.0
2018-10-30 02:09:09.350,887221.0,846235.0,311499.0,389511.0,942804.0
2018-10-30 02:10:09.350,886467.0,847771.0,312996.0,386529.0,942154.0
2018-10-30 02:11:09.350,883286.0,851754.0,313657.0,385907.0,939449.0
2018-10-30 02:12:09.350,882092.0,851627.0,312381.0,384721.0,943327.0
2018-10-30 02:13:09.350,882703.0,854955.0,312065.0,385833.0,941890.0
2018-10-30 02:14:09.350,878593.0,857122.0,311967.0,383907.0,943986.0
2018-10-30 02:15:09.350,877466.0,858122.0,309470.0,382709.0,942670.0
2018-10-30 02:16:09.340,880586.0,858751.0,308237.0,383908.0,944622.0
2018-10-30 02:17:09.340,885649.0,855120.0,309182.0,383524.0,941095.0
2018-10-30 02:18:09.350,882263.0,853206.0,306962.0,382484.0,940397.0
2018-10-30 02:19:09.350,882551.0,852814.0,308007.0,383199.0,941813.0
2018-10-30 02:20:09.350,884028.0,855658.0,310605.0,384911.0,940683.0
2018-10-30 02:21:09.340,882887.0,849037.0,310453.0,385128.0,939944.0
2018-10-30 02:22:09.350,886926.0,849055.0,314343.0,386754.0,942603.0
2018-10-30 02:23:09.340,887605.0,847199.0,314646.0,388300.0,942562.0
2018-10-30 02:24:09.350,884762.0,845385.0,314149.0,388333.0,940457.0
2018-10-30 02:25:09.350,884367.0,847196.0,310443.0,388627.0,941168.0
2018-10-30 02:26:09.340,885822.0,842882.0,309461.0,388186.0,940074.0
2018-10-30 02:27:09.340,887873.0,839081.0,311088.0,390441.0,942304.0
2018-10-30 02:28:09.350,891016.0,837029.0,310308.0,393823.0,939377.0
2018-10-30 02:29:09.340,889604.0,841336.0,310372.0,391295.0,936440.0
2018-10-30 02:30:09.350,892473.0,840117.0,309168.0,391182.0,933970.0
2018-10-30 02:31:09.350,895899.0,834953.0,309691.0,391513.0,936800.0
2018-10-30 02:32:09.350,903682.0,827513.0,310301.0,391644.0,934118.0
2018-10-30 02:33:09.350,908309.0,825430.0,308826.0,388792.0,933519.0
2018-10-30 02:34:09.350,910459.0,822774.0,307624.0,386448.0,932002.0
2018-10-30 02:35:09.340,908732.0,816864.0,309305.0,387529.0,931187.0
2018-10-30 02:36:09.350,907777.0,818010.0,309960.0,389199.0,931112.0
2018-10-30 02:37:09.350,904738.0,815942.0,310384.0,390725.0,932663.0
2018-10-30 02:38:09.340,899660.0,820077.0,309341.0,392120.0,934716.0
2018-10-30 02:39:09.350,893777.0,823252.0,310709.0,392917.0,935487.0
2018-10-30 02:40:09.350,892240.0,823285.0,311657.0,390716.0,939577.0
2018-10-30 02:41:09.340,893644.0,826557.0,310689.0,391283.0,938304.0
2018-10-30 02:42:09.340,898207.0,826214.0,310833.0,386677.0,937272.0
2018-10-30 02:43:09.340,898298.0,827113.0,311291.0,385934.0,939292.0
2018-10-30 02:44:09.350,904351.0,827438.0,311431.0,382464.0,935410.0
2018-10-30 02:45:09.350,905427.0,828093.0,312534.0,381116.0,934725.0
2018-10-30 02:46:09.350,905556.0,828177.0,313447.0,379735.0,934187.0
2018-10-30 02:47:09.350,909384.0,832095.0,312955.0,379594.0,934839.0
2018-10-30 02:48:09.350,908826.0,835230.0,313618.0,379790.0,938024.0
2018-10-30 02:49:09.350,910170.0,841122.0,314026.0,377883.0,938553.0
2018-10-30 02:50:09.350,909038.0,842942.0,313839.0,380175.0,938828.0
2018-10-30 02:51:09.350,907429.0,845396.0,312575.0,379296.0,939155.0
2018-10-30 02:52:09.350,907714.0,841499.0,314285.0,378060.0,939192.0
2018-10-30 02:53:09.350,908085.0,840370.0,314250.0,377816.0,940286.0
2018-10-30 02:54:09.350,907195.0,840184.0,313398.0,378444.0,940288.0
2018-10-30 02:55:09.340,907735.0,837669.0,312788.0,379074.0,938533.0
2018-10-30 02:56:09.350,907988.0,840031.0,313036.0,376448.0,939594.0
2018-10-30 02:57:09.340,905237.0,839460.0,312407.0,378118.0,940352.0
2018-10-30 02:58:09.350,903527.0,829302.0,311734.0,377253.0,939730.0
2018-10-30 02:59:09.350,902911.0,824800.0,311400.0,377893.0,940161.0
2018-10-30 03:00:09.350,904144.0,828293.0,311413.0,378493.0,940291.0
2018-10-30 03:01:09.340,905302.0,827076.0,312171.0,381104.0,937330.0
2018-10-30 03:02:09.350,906499.0,823774.0,310672.0,383287.0,937079.0
2018-10-30 03:03:09.350,912253.0,824208.0,314260.0,382229.0,937418.0
2018-10-30 03:04:09.350,915815.0,826605.0,313557.0,382187.0,935201.0
2018-10-30 03:05:09.350,915777.0,827724.0,312813.0,379950.0,930880.0
2018-10-30 03:06:09.350,914829.0,823353.0,311543.0,380657.0,927781.0
2018-10-30 03:07:09.350,913959.0,822416.0,311847.0,379057.0,928076.0
2018-10-30 03:08:09.350,912660.0,821156.0,312208.0,380972.0,927256.0
2018-10-30 03:09:09.350,915718.0,825084.0,311446.0,379911.0,927602.0
2018-10-30 03:10:09.350,912966.0,828860.0,311652.0,378683.0,924540.0
2018-10-30 03:11:09.350,910084.0,830159.0,308543.0,377654.0,922422.0
2018-10-30 03:12:09.350,910108.0,830780.0,309384.0,378330.0,924187.0
2018-10-30 03:13:09.350,908591.0,837670.0,310738.0,376279.0,925588.0
2018-10-30 03:14:09.340,911343.0,841201.0,309841.0,377968.0,927685.0
2018-10-30 03:15:09.340,907921.0,841744.0,309473.0,376231.0,927585.0
2018-10-30 03:16:09.350,905973.0,846572.0,308926.0,375841.0,928969.0
2018-10-30 03:17:09.340,902660.0,846406.0,310518.0,375460.0,929709.0
2018-10-30 03:18:09.350,900427.0,850676.0,311929.0,377245.0,932970.0
2018-10-30 03:19:09.350,899994.0,849775.0,311399.0,378945.0,930200.0
2018-10-30 03:20:09.350,899484.0,844766.0,313449.0,382279.0,931962.0
2018-10-30 03:21:09.350,899286.0,848833.0,313643.0,382970.0,931660.0
2018-10-30 03:22:09.350,899716.0,850186.0,312439.0,392386.0,927290.0
2018-10-30 03:23:09.350,900075.0,852590.0,314086.0,395833.0,930889.0
2018-10-30 03:24:09.350,899580.0,857857.0,314911.0,397978.0,929010.0
2018-10-30 03:25:09.350,898224.0,863557.0,314394.0,408665.0,930027.0
2018-10-30 03:26:09.350,899021.0,867068.0,313636.0,401542.0,931861.0
2018-10-30 03:27:09.350,897083.0,870544.0,312890.0,395469.0,930087.0
