Time,Br,Vr,Np,T,Mass Flux
2018-11-01 20:54:00,2.8828592,345.47354,185.10022,59.752235,64110.598
2018-11-01 20:55:00,12.0193405,354.8236,181.85512,63.039497,64632.605
2018-11-01 20:56:00,19.115698,361.42383,183.26064,65.49636,66359.445
2018-11-01 20:57:00,6.8736367,349.46188,184.98816,61.30311,64864.812
2018-11-01 20:58:00,-7.3071814,334.87265,198.55717,59.68394,66909.08
2018-11-01 20:59:00,-18.171398,329.56345,192.62335,58.01991,63943.656
2018-11-01 21:00:00,-20.22283,329.3728,190.49185,57.646027,63197.62
2018-11-01 21:01:00,-23.505543,328.6501,197.05177,59.874313,65240.777
2018-11-01 21:02:00,-9.141777,335.3827,194.56068,59.13696,65574.83
2018-11-01 21:03:00,-8.272577,337.47772,195.45337,59.366417,66307.445
2018-11-01 21:04:00,-13.015247,333.5037,199.32118,60.376793,66687.766
2018-11-01 21:05:00,-29.811117,317.47925,215.35074,59.940727,68835.81
2018-11-01 21:06:00,-31.20621,314.5824,223.16713,59.545567,71290.46
2018-11-01 21:07:00,-24.96776,320.95145,259.01813,63.11027,85121.08
2018-11-01 21:08:00,-23.90238,323.70624,255.45651,64.05672,84440.56
2018-11-01 21:09:00,-17.550383,329.33685,216.50023,61.11272,72061.93
2018-11-01 21:10:00,-26.453135,320.9596,247.86649,61.838825,80978.6
2018-11-01 21:11:00,-18.203856,333.46906,211.97958,62.28714,71206.81
2018-11-01 21:12:00,-28.356537,323.70212,228.75186,61.946125,74278.39
2018-11-01 21:13:00,-27.248262,322.16843,241.72778,62.5139,78810.445
2018-11-01 21:14:00,-29.30679,313.63016,222.38791,57.44703,70907.09
2018-11-01 21:15:00,-28.653393,320.65262,236.73883,61.497772,76972.45
2018-11-01 21:16:00,-31.792536,318.27927,234.76935,61.848164,75826.59
2018-11-01 21:17:00,-24.194742,325.34824,265.15222,65.08091,88085.54
2018-11-01 21:18:00,-26.436462,322.0597,260.5482,64.19562,85660.234
2018-11-01 21:19:00,-27.105595,322.90298,278.82257,64.876205,92633.65
2018-11-01 21:20:00,-27.867815,319.63458,274.42532,63.3926,90584.6
2018-11-01 21:21:00,-19.48143,328.23523,256.0386,65.24037,85480.88
2018-11-01 21:22:00,-22.010517,326.33044,255.97662,63.830406,85233.66
2018-11-01 21:23:00,-20.401749,327.4149,241.23962,62.047684,80195.28
2018-11-01 21:24:00,-20.546614,325.92047,238.75053,63.270382,78938.13
2018-11-01 21:25:00,-7.888053,339.12817,213.90038,62.255733,72726.14
2018-11-01 21:26:00,-15.278944,335.2878,220.43991,63.255592,74245.46
2018-11-01 21:27:00,-17.470015,332.57245,228.40433,64.38745,76384.0
2018-11-01 21:28:00,-27.933186,322.0696,244.12465,63.40521,79618.91
2018-11-01 21:29:00,-10.494247,337.73853,213.58939,63.436035,72402.96
2018-11-01 21:30:00,-1.2544525,342.89835,202.36021,62.176376,69451.266
2018-11-01 21:31:00,-5.024835,340.21353,205.43967,61.89702,70025.29
2018-11-01 21:32:00,-26.863264,320.8997,210.15788,60.086975,68134.91
2018-11-01 21:33:00,-31.458595,320.27173,225.01527,61.58203,73369.2
2018-11-01 21:34:00,-31.319946,321.76624,231.87244,63.658848,75857.734
2018-11-01 21:35:00,-25.831738,326.5074,239.69302,65.71633,79100.05
2018-11-01 21:36:00,-28.168861,322.39355,252.21782,64.40155,83018.57
2018-11-01 21:37:00,-31.425327,313.0537,189.71931,56.962494,59654.094
2018-11-01 21:38:00,-31.43087,315.5582,203.42203,58.5278,64611.562
2018-11-01 21:39:00,-30.229376,323.37277,249.26657,65.68881,81271.195
2018-11-01 21:40:00,-28.841387,327.21164,266.27994,68.51151,87596.836
2018-11-01 21:41:00,-28.698261,328.6415,249.86102,68.52844,82373.56
2018-11-01 21:42:00,-29.717155,328.43387,261.22556,68.72408,86329.3
2018-11-01 21:43:00,-26.792088,331.40863,226.61545,67.433525,75179.42
2018-11-01 21:44:00,-26.180079,331.66818,236.60773,67.86368,78693.28
2018-11-01 21:45:00,-28.152603,330.87277,266.39102,68.79489,89175.12
2018-11-01 21:46:00,-26.664837,331.28864,237.81073,68.03679,78850.86
2018-11-01 21:47:00,-30.887438,328.40625,251.05841,68.53209,82693.93
2018-11-01 21:48:00,-29.254692,329.22778,243.00014,67.93705,80101.89
2018-11-01 21:49:00,-30.407299,327.87128,273.37692,69.36802,90469.41
2018-11-01 21:50:00,-32.060867,328.30115,309.1576,69.89262,103554.19
2018-11-01 21:51:00,-29.078033,330.20215,275.16568,69.44276,91677.84
2018-11-01 21:52:00,-27.345623,331.83417,267.40982,70.87353,89227.92
2018-11-01 21:53:00,-25.94794,333.62778,268.74307,70.95563,90248.01
2018-11-01 21:54:00,-30.54815,327.24,286.84775,68.17925,95525.86
2018-11-01 21:55:00,-30.878155,326.14124,287.82532,67.75226,95916.58
2018-11-01 21:56:00,-31.94908,325.1072,261.4437,67.62052,86150.0
2018-11-01 21:57:00,-31.151093,324.78055,243.24991,66.62416,79606.49
2018-11-01 21:58:00,-31.494064,320.43738,242.56679,63.148064,78911.37
2018-11-01 21:59:00,-29.062384,325.44366,284.88882,65.90741,95322.484
2018-11-01 22:00:00,-26.664118,328.78336,286.29025,67.69889,96983.91
2018-11-01 22:01:00,-29.859564,324.36475,253.64699,65.26352,83874.664
2018-11-01 22:02:00,-30.819422,323.71906,248.26117,64.71688,81352.836
2018-11-01 22:03:00,-28.979149,326.05,246.78328,65.844154,81460.88
2018-11-01 22:04:00,-17.980274,333.70126,235.76985,66.24229,79386.41
2018-11-01 22:05:00,-7.4534,344.45078,226.98389,69.155785,78355.65
2018-11-01 22:06:00,-23.675474,330.72742,274.18494,67.691246,92442.83
2018-11-01 22:07:00,-26.617716,329.07275,309.51038,67.719444,104302.945
2018-11-01 22:08:00,-28.531092,321.93628,278.00583,63.84649,92231.71
2018-11-01 22:09:00,-27.152752,324.65503,317.18423,65.57142,106885.26
2018-11-01 22:10:00,-25.761534,328.00623,294.55768,66.13835,99942.26
2018-11-01 22:11:00,-20.22533,337.47992,254.73688,68.23691,86876.08
2018-11-01 22:12:00,-22.713333,334.73697,284.77097,69.00991,97223.125
2018-11-01 22:13:00,-12.167532,344.86444,231.9866,69.26228,80188.13
2018-11-01 22:14:00,-6.921093,350.33264,218.2887,68.308655,76573.69
2018-11-01 22:15:00,-19.119814,340.42798,258.09824,68.66547,88702.74
2018-11-01 22:16:00,-29.914585,329.98425,289.21188,67.44349,96623.53
2018-11-01 22:17:00,-11.714843,344.0609,229.69196,65.67189,79480.2
2018-11-01 22:18:00,-16.870958,341.87827,264.0385,69.29216,91195.35
2018-11-01 22:19:00,-28.341255,326.59427,246.11235,61.59394,81618.45
2018-11-01 22:20:00,-41.17445,308.3562,214.40106,55.9411,66597.58
2018-11-01 22:21:00,-42.99354,305.66974,216.75095,54.973328,66469.67
2018-11-01 22:22:00,-43.03251,308.51218,215.08403,57.576626,66433.5
2018-11-01 22:23:00,-44.199703,302.51938,212.59596,54.50778,64319.92
2018-11-01 22:24:00,-42.664352,305.4686,207.84311,56.65749,63575.605
2018-11-01 22:25:00,-40.76223,306.98154,216.13078,57.10859,66539.52
2018-11-01 22:26:00,-39.497803,307.7426,223.26627,58.639393,69009.03
2018-11-01 22:27:00,-36.138634,311.41245,251.53354,60.558994,79736.55
2018-11-01 22:28:00,-30.64218,320.82242,259.95676,61.464123,85058.9
2018-11-01 22:29:00,-31.196587,316.77426,250.44771,59.522785,80127.09
2018-11-01 22:30:00,-34.855812,311.66605,243.3438,56.897274,76101.08
2018-11-01 22:31:00,-33.378487,317.43466,272.25803,60.297886,87477.16
2018-11-01 22:32:00,-16.029934,333.21252,251.39963,60.686607,84007.555
2018-11-01 22:33:00,-16.498358,334.71933,234.73036,58.63175,78641.42
2018-11-01 22:34:00,-24.330372,318.47488,251.9736,56.69332,80463.0
2018-11-01 22:35:00,-33.34846,311.2088,251.42355,56.6171,78537.23
2018-11-01 22:36:00,-29.693142,318.71335,259.88486,59.392235,83041.805
2018-11-01 22:37:00,-36.545906,308.47125,245.34225,52.90233,75738.71
2018-11-01 22:38:00,-38.196407,306.2461,244.2111,52.879097,74850.21
2018-11-01 22:39:00,-36.099323,310.3177,255.4691,55.886005,79439.055
2018-11-01 22:40:00,-24.207148,326.57278,267.87518,62.591866,87695.37
2018-11-01 22:41:00,-33.91838,312.64807,256.35294,58.094612,80395.1
2018-11-01 22:42:00,-33.65188,311.7099,253.11174,57.32455,79013.875
2018-11-01 22:43:00,-31.977568,317.56085,253.27194,57.43675,80447.34
2018-11-01 22:44:00,-37.01809,322.31766,247.73366,58.167675,79854.625
2018-11-01 22:45:00,-38.180996,320.7065,243.86658,57.600754,78244.68
2018-11-01 22:46:00,-36.11543,310.65158,273.08527,58.94838,85722.22
2018-11-01 22:47:00,-34.58616,318.705,312.2916,62.175472,101648.016
2018-11-01 22:48:00,-38.19206,312.6447,254.51376,56.808014,79681.375
2018-11-01 22:49:00,-35.753685,319.61234,245.2555,56.619896,78514.59
2018-11-01 22:50:00,-36.6318,321.5092,236.51004,56.247917,76134.82
2018-11-01 22:51:00,-31.435034,324.8753,239.44289,56.131413,77873.13
2018-11-01 22:52:00,-20.549519,335.4848,228.27184,55.1742,76785.836
2018-11-01 22:53:00,-28.042484,327.9911,242.75325,59.10239,79789.43
2018-11-01 22:54:00,-28.819231,329.27463,242.63145,57.97782,80006.945
2018-11-01 22:55:00,-33.82656,329.93256,247.40924,59.976723,81657.984
2018-11-01 22:56:00,-37.834385,329.71854,259.22595,62.075348,85485.086
2018-11-01 22:57:00,-36.220623,330.13702,256.24585,60.59252,84651.234
2018-11-01 22:58:00,-35.62047,329.2945,252.81992,58.00035,83389.07
2018-11-01 22:59:00,-35.8948,331.13574,255.93056,56.20763,84932.09
2018-11-01 23:00:00,-33.359837,327.92798,251.44382,57.23753,82612.46
2018-11-01 23:01:00,-35.5119,324.21512,250.72035,56.719173,81444.914
2018-11-01 23:02:00,-37.1877,322.82135,253.36604,57.3913,81942.336
2018-11-01 23:03:00,-34.968,327.5439,252.08592,59.023315,82700.5
2018-11-01 23:04:00,-39.14128,324.36786,253.18196,58.064034,82252.4
2018-11-01 23:05:00,-36.408005,327.08963,264.9533,60.49967,86757.44
2018-11-01 23:06:00,-44.95327,323.8264,266.69818,60.391113,86522.69
2018-11-01 23:07:00,-44.51154,325.78726,267.57718,61.243465,87346.42
2018-11-01 23:08:00,-35.10165,326.12833,260.45108,60.946373,85068.125
2018-11-01 23:09:00,-26.398071,325.21442,267.4439,60.15984,87157.41
2018-11-01 23:10:00,-36.548203,324.878,276.73087,61.33461,91042.61
2018-11-01 23:11:00,-38.975655,324.85928,289.46805,60.806793,95611.57
2018-11-01 23:12:00,-33.819878,330.36472,290.36285,62.60556,97283.91
2018-11-01 23:13:00,-31.556553,332.85468,300.19797,64.13493,101176.0
2018-11-01 23:14:00,-31.930712,331.9705,307.6688,63.43175,103394.96
2018-11-01 23:15:00,-26.304575,334.55396,297.8921,65.03854,100477.68
2018-11-01 23:16:00,-16.752382,333.73795,268.92828,63.625362,90041.38
2018-11-01 23:17:00,14.90541,343.47934,213.48907,58.86917,73368.67
2018-11-01 23:18:00,4.4276724,342.32068,242.65456,63.226547,83191.586
2018-11-01 23:19:00,-5.5437927,346.07556,214.93736,62.266685,74523.55
2018-11-01 23:20:00,-10.645173,344.59152,216.24774,61.491768,74663.61
2018-11-01 23:21:00,-10.28869,345.4081,214.97473,61.898094,74357.086
2018-11-01 23:22:00,-16.66413,343.1804,217.14096,61.9792,74660.49
2018-11-01 23:23:00,15.112459,346.83707,203.83453,59.440636,70756.95
2018-11-01 23:24:00,25.928825,349.05542,204.10852,59.741955,71319.23
2018-11-01 23:25:00,-6.7633014,332.41727,216.65692,57.662983,72085.086
2018-11-01 23:26:00,-10.033169,336.15442,224.2313,58.977005,75554.875
2018-11-01 23:27:00,-10.249312,335.70822,237.2409,61.2035,79933.15
2018-11-01 23:28:00,-10.902824,336.83292,238.561,61.71567,80517.11
2018-11-01 23:29:00,-15.601936,334.9663,230.94307,60.448128,77511.78
2018-11-01 23:30:00,-24.500689,332.2027,230.93982,60.960304,76961.66
2018-11-01 23:31:00,-10.697248,331.21454,225.69412,59.353798,74973.0
2018-11-01 23:32:00,-12.725796,332.03195,220.93947,59.290684,73624.98
2018-11-01 23:33:00,-14.58494,335.50732,224.26233,60.6064,75520.72
2018-11-01 23:34:00,-23.002462,332.9053,238.12758,61.59794,79559.625
2018-11-01 23:35:00,-29.55595,329.54056,263.36682,63.186394,87404.85
2018-11-01 23:36:00,-30.767088,333.2442,248.79935,62.922924,83237.484
2018-11-01 23:37:00,-1.6213174,338.5809,223.54588,60.411774,75706.516
2018-11-01 23:38:00,22.1851,344.6115,201.95367,59.34294,69652.97
2018-11-01 23:39:00,21.358227,342.3389,199.2067,58.9435,68264.21
2018-11-01 23:40:00,-0.63482195,325.6948,222.09401,57.39525,72482.26
2018-11-01 23:41:00,-6.095172,322.7535,231.12946,58.70944,74608.6
2018-11-01 23:42:00,-15.5681,316.29272,243.82329,58.824474,77309.21
2018-11-01 23:43:00,-0.116475955,331.7216,227.61531,61.061153,75653.3
2018-11-01 23:44:00,-0.7853011,341.42493,217.49524,62.028164,74405.016
2018-11-01 23:45:00,2.8065934,340.30307,212.76685,61.32965,72595.37
2018-11-01 23:46:00,0.28480402,340.01123,214.19623,61.415718,73042.94
2018-11-01 23:47:00,-3.0606074,339.15582,210.75269,60.56429,71713.375
2018-11-01 23:48:00,-6.096342,336.71698,205.15898,58.851143,69269.34
2018-11-01 23:49:00,16.505156,353.00034,204.60858,63.00018,72157.8
2018-11-01 23:50:00,25.893473,354.79565,199.22726,62.99102,70675.15
2018-11-01 23:51:00,18.416565,345.56625,208.72064,60.81703,72154.76
2018-11-01 23:52:00,16.46691,343.02618,210.59601,60.13739,72299.4
2018-11-01 23:53:00,14.477116,343.42206,211.3817,60.79678,72614.17
2018-11-01 23:54:00,16.054987,347.97293,214.74313,62.71229,74795.51
2018-11-01 23:55:00,24.086456,351.2078,219.9909,64.7207,77295.34
2018-11-01 23:56:00,18.890242,347.92413,221.38197,64.06583,77056.375
2018-11-01 23:57:00,0.26912516,338.95325,223.15369,62.10389,75813.69
2018-11-01 23:58:00,-10.324749,336.2915,232.5091,62.68087,78426.79
2018-11-01 23:59:00,-10.167538,335.70294,238.57483,62.835682,80276.85
2018-11-02 00:00:00,-10.221699,336.75128,243.14388,63.483,82137.62
2018-11-02 00:01:00,-12.068878,328.68018,246.17845,61.027424,81255.02
2018-11-02 00:02:00,-14.321774,332.73685,234.46855,60.84466,78079.625
2018-11-02 00:03:00,-21.88765,328.80392,278.03302,64.0874,92978.62
2018-11-02 00:04:00,-33.826214,330.82315,302.37305,65.07837,103013.08
2018-11-02 00:05:00,-29.571232,327.1261,290.83304,64.05263,97644.414
2018-11-02 00:06:00,-32.784878,323.3847,303.786,63.597084,101209.625
2018-11-02 00:07:00,-33.943317,325.08527,307.0053,63.767292,102521.984
2018-11-02 00:08:00,-33.948082,327.01004,290.574,64.00103,96652.85
2018-11-02 00:09:00,-36.31661,325.9466,307.38907,63.934483,102539.055
2018-11-02 00:10:00,-37.211575,325.01227,283.9337,62.676178,93553.89
2018-11-02 00:11:00,-34.785057,329.50687,289.16312,63.432842,96759.016
2018-11-02 00:12:00,-33.762165,326.8466,270.9889,62.662003,89380.414
2018-11-02 00:13:00,-32.76916,327.5264,259.32834,62.22313,85405.75
2018-11-02 00:14:00,-22.907568,331.78802,265.34476,64.49135,88643.23
2018-11-02 00:15:00,-24.197159,332.20987,267.94092,64.28942,89876.77
2018-11-02 00:16:00,-24.882923,329.01736,233.02249,60.850674,76891.75
2018-11-02 00:17:00,-21.867785,327.25235,242.22008,60.988983,79390.06
2018-11-02 00:18:00,-23.095215,328.52573,240.87532,61.201702,79431.46
2018-11-02 00:19:00,-27.508247,326.1061,244.02687,60.57866,80038.09
2018-11-02 00:20:00,-21.564224,327.7509,238.87033,60.715847,78602.26
2018-11-02 00:21:00,-22.01958,328.99017,238.84683,61.2536,78837.1
2018-11-02 00:22:00,-22.259678,328.07153,237.54172,60.582165,78144.984
2018-11-02 00:23:00,-25.892826,326.1524,242.10777,60.266598,79669.39
2018-11-02 00:24:00,-31.122671,325.15787,252.02,61.31956,82977.664
2018-11-02 00:25:00,-22.46926,325.405,230.51434,58.81766,75789.97
2018-11-02 00:26:00,-27.331146,323.8185,234.91302,59.6485,76936.16
2018-11-02 00:27:00,-29.15798,322.84607,264.18268,61.650047,87344.97
2018-11-02 00:28:00,-30.991228,324.49762,259.4222,62.30875,86162.305
2018-11-02 00:29:00,-32.058468,320.5584,236.42981,59.47653,76634.17
2018-11-02 00:30:00,-28.070705,324.63,207.49849,57.266094,67477.97
2018-11-02 00:31:00,-28.983595,322.64813,205.25829,56.468002,66343.11
2018-11-02 00:32:00,-31.112476,319.5734,217.1857,57.7116,69531.77
2018-11-02 00:33:00,-22.251675,326.3352,246.04932,61.37088,81621.805
2018-11-02 00:34:00,-30.993252,321.54547,290.01562,62.37865,96945.13
2018-11-02 00:35:00,-27.03476,323.4986,254.71182,61.313717,84286.69
2018-11-02 00:36:00,-24.648714,322.68735,249.73712,59.976753,82830.44
2018-11-02 00:37:00,-31.990105,318.3814,244.89586,58.804977,79978.945
2018-11-02 00:38:00,-34.964767,316.31287,247.11745,58.73235,79847.18
2018-11-02 00:39:00,-29.748247,318.16376,215.46944,56.41092,68813.2
2018-11-02 00:40:00,-32.228897,316.0912,220.71062,56.514805,70097.71
2018-11-02 00:41:00,-30.795834,318.51437,209.59073,56.170254,66971.695
2018-11-02 00:42:00,-27.301126,322.7246,208.17938,56.508625,67353.766
2018-11-02 00:43:00,-20.032314,327.1401,200.1228,56.49901,65513.613
2018-11-02 00:44:00,-3.7898533,328.2981,199.67781,55.95271,65657.78
2018-11-02 00:45:00,-18.359955,323.1001,233.23654,59.64852,76782.64
2018-11-02 00:46:00,-11.349116,326.84436,234.2155,60.590496,78167.54
2018-11-02 00:47:00,-24.52178,325.75812,233.68483,61.383476,77791.72
2018-11-02 00:48:00,-30.836071,324.72827,264.67932,63.67542,88929.5
2018-11-02 00:49:00,-30.505703,326.51797,268.82486,65.45048,91505.56
2018-11-02 00:50:00,-32.706787,327.54752,281.6524,65.21507,96956.77
2018-11-02 00:51:00,-32.04197,328.89853,275.7784,65.23679,95244.73
2018-11-02 00:52:00,-29.385317,332.34995,284.21637,66.71394,99211.33
2018-11-02 00:53:00,-30.445726,329.52676,269.42502,65.19648,93610.82
2018-11-02 00:54:00,-31.077467,325.70728,251.6789,63.802788,86075.72
2018-11-02 00:55:00,-39.18922,317.14685,221.87625,61.507896,72892.31
2018-11-02 00:56:00,-42.290165,311.85223,198.73207,57.97049,63723.85
2018-11-02 00:57:00,-42.750996,307.4838,199.16096,59.5086,62820.137
2018-11-02 00:58:00,-40.329327,311.7632,203.10797,58.606785,64348.656
2018-11-02 00:59:00,-35.77363,318.98843,210.33339,60.300003,67810.164
2018-11-02 01:00:00,-43.757584,310.8048,201.49303,60.151894,63422.664
2018-11-02 01:01:00,-48.09916,303.32108,186.05525,56.13551,57194.797
2018-11-02 01:02:00,-48.738262,300.6794,167.42143,52.402622,51002.45
2018-11-02 01:03:00,-47.797657,302.45932,175.79053,54.19427,53917.887
2018-11-02 01:04:00,-47.930763,309.1255,185.65526,56.6405,58030.09
2018-11-02 01:05:00,-48.88905,301.36777,168.8077,51.954044,51735.266
2018-11-02 01:06:00,-48.04457,300.19315,161.61523,49.762844,49106.477
2018-11-02 01:07:00,-50.17295,301.08423,162.80923,50.932617,49289.27
2018-11-02 01:08:00,-49.194775,302.18585,169.6037,52.700844,51748.805
2018-11-02 01:09:00,-49.60593,304.3783,176.69588,54.096905,54822.91
2018-11-02 01:10:00,-46.30467,309.93402,198.35431,57.042923,63372.805
2018-11-02 01:11:00,-46.8052,304.8533,186.51587,54.15344,58096.48
2018-11-02 01:12:00,-35.17797,320.62354,235.33861,60.231697,79719.37
2018-11-02 01:13:00,-48.382328,301.53174,177.58366,51.82576,54202.1
2018-11-02 01:14:00,-49.564026,306.3786,181.74297,54.81678,56227.566
2018-11-02 01:15:00,-46.613705,313.24963,196.30473,58.50398,62077.734
2018-11-02 01:16:00,-43.563843,313.5623,198.28671,56.87012,62647.5
2018-11-02 01:17:00,-38.264862,319.27927,202.49979,56.441578,64737.05
2018-11-02 01:18:00,-37.11439,319.2554,210.96347,57.225433,67700.83
2018-11-02 01:19:00,-40.029377,318.07483,219.31897,59.34912,70254.59
2018-11-02 01:20:00,-39.451424,319.66962,225.56847,60.424133,72727.73
2018-11-02 01:21:00,-33.082024,325.65295,230.24019,61.503693,75651.59
2018-11-02 01:22:00,-32.045662,328.77686,202.62762,59.05842,66736.695
2018-11-02 01:23:00,-18.319756,335.5962,208.1592,59.409416,70573.74
2018-11-02 01:24:00,-17.957787,333.90552,209.36163,57.211285,70882.04
2018-11-02 01:25:00,-21.877163,331.58783,208.73692,56.325603,69885.92
2018-11-02 01:26:00,-37.421677,324.26328,238.73856,59.605812,78755.48
2018-11-02 01:27:00,-45.17598,315.65305,251.46559,60.735462,80449.41
2018-11-02 01:28:00,-44.677055,317.7715,271.6049,63.15594,89152.39
2018-11-02 01:29:00,-44.465137,319.45877,224.15987,61.77348,73405.79
2018-11-02 01:30:00,-33.25087,327.97528,244.85258,62.389526,83253.63
2018-11-02 01:31:00,-38.747288,317.342,239.52072,62.87944,78128.27
2018-11-02 01:32:00,-45.673485,307.1741,192.96623,57.769382,60366.58
2018-11-02 01:33:00,-45.1908,307.98553,198.22232,58.0962,62208.883
2018-11-02 01:34:00,-43.483112,317.9131,212.44249,61.53891,67941.414
2018-11-02 01:35:00,-41.08681,319.09747,210.45941,60.4306,67339.55
2018-11-02 01:36:00,-43.65779,317.9293,201.56361,60.294235,64290.516
2018-11-02 01:37:00,-43.622765,317.12213,209.63068,60.801826,66751.87
2018-11-02 01:38:00,-46.393093,313.21448,209.00018,60.103203,65905.99
2018-11-02 01:39:00,-45.46193,315.67175,211.47424,60.709957,67109.86
2018-11-02 01:40:00,-45.35234,315.25235,204.18282,59.62141,64748.164
2018-11-02 01:41:00,-46.733223,313.23358,194.86816,58.84895,61146.086
2018-11-02 01:42:00,-44.972816,315.93475,205.00436,60.702435,64826.35
2018-11-02 01:43:00,-45.683716,314.90787,199.8783,59.643524,63023.387
2018-11-02 01:44:00,-45.24638,314.8242,203.81697,59.93283,64281.086
2018-11-02 01:45:00,-46.356884,313.46417,196.4396,59.43693,61634.02
2018-11-02 01:46:00,-45.496044,315.4113,200.74986,60.136303,63401.82
2018-11-02 01:47:00,-46.69613,316.83145,198.40869,60.24849,63097.2
2018-11-02 01:48:00,-48.122543,312.95477,179.17358,56.550125,56209.312
2018-11-02 01:49:00,-47.4015,314.51562,185.10815,57.572514,58343.17
2018-11-02 01:50:00,-46.576122,316.6358,194.80946,59.24585,61863.285
2018-11-02 01:51:00,-45.937466,317.35004,200.1386,59.618267,63634.996
2018-11-02 01:52:00,-46.55956,316.01736,207.46352,60.219925,65640.59
2018-11-02 01:53:00,-47.69815,314.4562,205.72441,59.902576,64770.254
2018-11-02 01:54:00,-45.9305,317.02237,217.37761,60.964924,68984.25
2018-11-02 01:55:00,-40.826088,322.49194,221.61702,58.727936,71553.26
2018-11-02 01:56:00,-37.755,325.5608,214.78903,56.36211,69928.32
2018-11-02 01:57:00,-39.447113,323.6063,219.48912,58.2644,71153.68
2018-11-02 01:58:00,-42.893578,320.7047,223.76479,58.967308,71898.24
2018-11-02 01:59:00,-44.05139,316.74414,226.94418,58.68088,71994.28
2018-11-02 02:00:00,-45.020725,320.19522,221.44307,60.723087,71239.15
2018-11-02 02:01:00,-40.500023,318.0193,235.3208,59.652267,75340.03
2018-11-02 02:02:00,-33.954964,323.83426,225.3731,58.44085,73283.23
2018-11-02 02:03:00,-30.903511,324.1975,221.22949,57.734287,71954.63
2018-11-02 02:04:00,-32.538395,321.2084,226.26216,58.261074,72946.7
2018-11-02 02:05:00,-43.642376,314.90045,234.345,59.844925,74283.44
2018-11-02 02:06:00,-45.906185,315.23947,241.11678,61.909298,76645.555
2018-11-02 02:07:00,-47.54565,317.55862,234.01091,61.165276,74774.7
2018-11-02 02:08:00,-46.096252,320.46014,230.22902,60.412663,73970.984
2018-11-02 02:09:00,-43.062374,324.78976,225.40039,59.05655,73304.945
2018-11-02 02:10:00,-41.401234,325.07175,230.07701,58.68134,74891.8
2018-11-02 02:11:00,-40.65578,316.55533,242.6701,59.04892,77543.75
2018-11-02 02:12:00,-45.625694,310.8782,245.29866,59.25225,76818.65
2018-11-02 02:13:00,-49.41973,311.19922,242.75262,58.9449,76032.984
2018-11-02 02:14:00,-52.60754,311.23767,236.9255,57.97849,73917.414
2018-11-02 02:15:00,-51.992577,310.13013,238.4154,58.857216,74207.05
2018-11-02 02:16:00,-52.662884,310.53867,232.4557,58.066933,72431.47
2018-11-02 02:17:00,-51.296326,309.063,236.93445,58.020065,73512.21
2018-11-02 02:18:00,-47.1952,309.47174,240.67029,56.989037,74914.57
2018-11-02 02:19:00,-48.125343,308.92645,244.8328,58.83214,76060.76
2018-11-02 02:20:00,-47.821743,308.28793,241.14424,58.886055,74953.32
2018-11-02 02:21:00,-50.66936,304.6661,233.37436,59.395584,71548.73
2018-11-02 02:22:00,-48.401424,313.2708,234.51558,61.362274,74286.4
2018-11-02 02:23:00,-43.7877,316.744,235.66026,60.393635,75828.06
2018-11-02 02:24:00,-30.649578,321.75574,224.99649,58.384502,73176.39
2018-11-02 02:25:00,-39.433456,314.55817,227.97713,60.099594,72593.16
2018-11-02 02:26:00,-39.813858,315.59485,230.0081,60.132774,73489.516
2018-11-02 02:27:00,-35.305267,319.99344,220.89334,58.448223,70992.97
2018-11-02 02:28:00,-35.603966,325.3571,209.57677,57.639683,68330.57
2018-11-02 02:29:00,-40.172977,325.66684,215.25647,59.04193,70217.6
2018-11-02 02:30:00,-36.41063,328.68164,211.64153,58.637844,69768.1
2018-11-02 02:31:00,-18.154804,332.98822,211.25485,55.425396,70617.2
2018-11-02 02:32:00,-7.559094,341.51685,198.80815,54.88271,68323.19
2018-11-02 02:33:00,-8.823699,343.61603,198.43312,54.837467,68705.47
2018-11-02 02:34:00,-31.739807,330.546,215.57768,57.5693,71590.86
2018-11-02 02:35:00,-31.387754,331.5479,220.43828,57.519066,73423.695
2018-11-02 02:36:00,-29.589376,331.67676,218.1829,56.5646,72667.62
2018-11-02 02:37:00,-17.729265,340.80453,214.31042,57.542183,73442.67
2018-11-02 02:38:00,-12.818835,340.67313,211.75674,56.71875,72622.71
2018-11-02 02:39:00,-11.663375,342.29727,211.30154,57.671955,72819.89
2018-11-02 02:40:00,-28.73267,331.41745,223.36305,57.02893,74343.89
2018-11-02 02:41:00,-34.271797,327.15384,234.16704,58.556465,76896.32
2018-11-02 02:42:00,-43.568127,317.1556,253.75177,59.97389,81741.48
2018-11-02 02:43:00,-43.260708,317.98853,269.11548,61.3238,88210.57
2018-11-02 02:44:00,-44.699764,317.4373,250.43832,60.381134,81703.75
2018-11-02 02:45:00,-43.43137,319.5394,252.18361,61.667656,82333.47
2018-11-02 02:46:00,-39.80003,320.9317,267.19528,61.105217,87916.41
2018-11-02 02:47:00,-36.68484,322.11603,274.32367,60.95951,90633.84
2018-11-02 02:48:00,-33.975746,323.33694,257.1019,60.332233,84665.28
2018-11-02 02:49:00,-30.348124,325.09296,257.9116,60.471355,85505.305
2018-11-02 02:50:00,-31.86631,324.972,253.84126,60.57228,84648.52
2018-11-02 02:51:00,-37.17869,321.0687,280.67203,62.080246,93273.31
2018-11-02 02:52:00,-32.82458,324.97742,253.6135,60.962223,84113.88
